,source_model_path,source_dataset,target_dataset,f1
93,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,CTPancreas,0.8184615384615385
94,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_12-31-30_p1-r02-a.g42cloud.net_classify_top-2_resnet50_IHD_Brain_batch_128_with_shuffle_with_aug_balanced/model_epoch_99.pt,IHD_Brain,RSNAXRay,0.6923076923076923
95,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,IHD_Brain,0.7845953002610967
96,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_15-57-17_p3-r46-b.g42cloud.net_classify_raw_resnet50_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_85.pt,kits,RSNAXRay,0.6919831223628692
97,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,MosMed,0.6706114398422091
98,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,IHD_Brain,0.7621744054360136
99,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,CTPancreas,0.8134556574923548
100,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,Brain_MRI,0.8258064516129032
101,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,Brain_MRI,0.8580645161290322
102,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,Covid19XRay,0.5218827415359207
103,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_12-31-30_p1-r02-a.g42cloud.net_classify_top-2_resnet50_IHD_Brain_batch_128_with_shuffle_with_aug_balanced/model_epoch_99.pt,IHD_Brain,ProstateMRI,0.47747747747747743
104,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,MosMed,0.7681498829039812
105,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,IHD_Brain,0.7825793382849426
106,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,IHD_Brain,0.7567721699458226
107,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_15-57-17_p3-r46-b.g42cloud.net_classify_raw_resnet50_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_85.pt,kits,RSNAXRay,0.6759259259259259
108,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,CTPancreas,0.7678018575851393
109,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_13-30-57_p1-r02-b.g42cloud.net_classify_top-2_mobilenetv2_IHD_Brain_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_91.pt,IHD_Brain,ProstateMRI,0.5838509316770186
110,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_13-30-57_p1-r02-b.g42cloud.net_classify_top-2_mobilenetv2_IHD_Brain_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_91.pt,IHD_Brain,IHD_Brain,0.785016286644951
111,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_13-30-57_p1-r02-b.g42cloud.net_classify_top-2_mobilenetv2_IHD_Brain_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_91.pt,IHD_Brain,LiTs,0.5876460767946577
112,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,RSPECT,0.8105293607173851
113,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,ProstateMRI,0.4927536231884058
114,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_12-31-30_p1-r02-a.g42cloud.net_classify_top-2_resnet50_IHD_Brain_batch_128_with_shuffle_with_aug_balanced/model_epoch_99.pt,IHD_Brain,IHD_Brain,0.7436440677966102
115,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,MosMed,0.6446886446886447
116,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,RSNAXRay,0.770949720670391
117,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,RSNAXRay,0.8022598870056499
118,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,ImageCHD,0.12138728323699423
119,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_22-10-43_p4-r65-b.g42cloud.net_classify_raw_resnet18_ProstateMRI_batch_128_with_shuffle_with_aug_balanced/model_epoch_68.pt,ProstateMRI,RSNAXRay,0.7303370786516855
120,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,IHD_Brain,0.7743065693430656
121,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,kits,0.5
122,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,kits,0.5212121212121212
123,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,LiTs,0.5788423153692615
124,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,kits,0.5817245817245816
125,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,MosMed,0.784313725490196
126,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,kits,0.5219399538106236
127,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,Covid19XRay,0.4962840627580512
128,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,Covid19XRay,0.4995871180842279
129,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,ProstateMRI,0.5291828793774318
130,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,RSNAXRay,0.7672955974842768
131,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,MosMed,0.7701149425287356
132,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_15-57-17_p3-r46-b.g42cloud.net_classify_raw_resnet50_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_85.pt,kits,RSNAXRay,0.6887966804979253
133,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,MosMed,0.7868852459016394
134,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,MosMed,0.6991525423728813
135,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,Covid19XRay,0.5532617671345995
136,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_15-02-02_p1-r05-a.g42cloud.net_classify_raw_densenet121_kits_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_31.pt,kits,MosMed,0.6537717601547389
137,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_16-22-19_p1-r02-b.g42cloud.net_classify_raw_densenet121_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_7.pt,LiTs,RSPECT,0.7848617176128093
138,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,Brain_MRI,0.8870967741935484
139,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_13-30-57_p1-r02-b.g42cloud.net_classify_top-2_mobilenetv2_IHD_Brain_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_91.pt,IHD_Brain,RSPECT,0.8208830880311024
140,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,kits,0.4976525821596245
141,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb23_19-40-23_p1-r05-a.g42cloud.net_classify_raw_efficientnetb4_RSNAXRay_batch_128_with_weights_with_shuffle_with_aug/model_epoch_17.pt,RSNAXRay,ImageCHD,0.22330097087378642
142,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,RSPECT,0.8210171396459679
143,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,RSPECT,0.8232636928289103
144,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,LiTs,0.5708812260536399
145,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,IHD_Brain,0.7464468447981807
146,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,CTPancreas,0.8192771084337349
147,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,Covid19XRay,0.5210569777043765
148,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_15-57-17_p3-r46-b.g42cloud.net_classify_raw_resnet50_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_85.pt,kits,CTPancreas,0.7723035952063915
149,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_22-10-43_p4-r65-b.g42cloud.net_classify_raw_resnet18_ProstateMRI_batch_128_with_shuffle_with_aug_balanced/model_epoch_68.pt,ProstateMRI,kits,0.4895259095920618
150,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,LiTs,0.5286343612334802
151,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,CTPancreas,0.7759398496240602
152,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,RSNAXRay,0.6849315068493151
153,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,ImageCHD,0.2105263157894737
154,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,RSPECT,0.8082813386273398
155,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,IHD_Brain,0.7585185185185185
156,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,CTPancreas,0.8077455048409405
157,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,Brain_MRI,0.9016129032258065
158,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,Covid19XRay,0.5152766308835673
159,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_22-10-43_p4-r65-b.g42cloud.net_classify_raw_resnet18_ProstateMRI_batch_128_with_shuffle_with_aug_balanced/model_epoch_68.pt,ProstateMRI,kits,0.4290657439446367
160,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,Covid19XRay,0.5400495458298926
161,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,Brain_MRI,0.8290322580645161
162,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,LiTs,0.5527426160337552
163,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_13-30-57_p1-r02-b.g42cloud.net_classify_top-2_mobilenetv2_IHD_Brain_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_91.pt,IHD_Brain,Covid19XRay,0.5598678777869529
164,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,IHD_Brain,0.752016129032258
165,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,RSNAXRay,0.6831275720164609
166,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,RSNAXRay,0.7352941176470588
167,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_13-30-57_p1-r02-b.g42cloud.net_classify_top-2_mobilenetv2_IHD_Brain_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_91.pt,IHD_Brain,MosMed,0.7855297157622739
168,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,ImageCHD,0.07563025210084033
169,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,MosMed,0.6680584551148225
170,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,Brain_MRI,0.8693548387096774
171,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,LiTs,0.5317919075144509
172,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-44-41_p3-r56-b.g42cloud.net_classify_raw_resnet18_Brain_MRI_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_100.pt,Brain_MRI,Covid19XRay,0.5061932287365813
173,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_15-57-17_p3-r46-b.g42cloud.net_classify_raw_resnet50_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_85.pt,kits,Brain_MRI,0.7548387096774194
174,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,IHD_Brain,0.7866625501698055
175,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_12-31-30_p1-r02-a.g42cloud.net_classify_top-2_resnet50_IHD_Brain_batch_128_with_shuffle_with_aug_balanced/model_epoch_99.pt,IHD_Brain,RSPECT,0.6821499668214995
176,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,ProstateMRI,0.6278026905829597
177,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_13-32-20_p1-r05-a.g42cloud.net_classify_raw_mobilenetv2_LiTs_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_22.pt,LiTs,LiTs,0.5342465753424658
178,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,LiTs,0.5680000000000001
179,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_12-36-15_p3-r46-b.g42cloud.net_classify_raw_efficientnetb4_kits_batch_128_with_shuffle_with_aug_balanced/model_epoch_44.pt,kits,ProstateMRI,0.043478260869565216
180,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,ProstateMRI,0.607329842931937
181,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_13-30-57_p1-r02-b.g42cloud.net_classify_top-2_mobilenetv2_IHD_Brain_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_91.pt,IHD_Brain,LiTs,0.5688073394495412
182,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb25_00-19-07_p4-r65-b.g42cloud.net_classify_top-2_mobilenetv2_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_18.pt,RSPECT,MosMed,0.7537688442211056
183,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/top-2/Feb24_23-56-39_p4-r65-b.g42cloud.net_classify_top-2_resnet18_RSPECT_pretrained_batch_128_with_shuffle_with_aug_balanced/model_epoch_13.pt,RSPECT,RSPECT,0.7713876967095851
184,/nfs/projects/mbzuai/BioMedIA/MICCIA_22/logs/classification/CT/post_sanity/raw/Feb25_21-13-08_p3-r52-b.g42cloud.net_classify_raw_densenet121_MosMed_batch_128_with_shuffle_with_aug_balanced/model_epoch_46.pt,MosMed,IHD_Brain,0.7638446849140674
